TIC,TOI,Period,Phase,Tau,SNR,Radius_planet,Mass,Radius,logg,FEH,Teff,Number of Valid Transits,Has Visible TTVs,log10(p value),log10(p local),n_period_bins,μ(SNR | null),σ(SNR | null),sm_sf_grid,Epoch,Duration,err_Period,err_Epoch,err_Duration,Radius_planet_errp,Radius_planet_errm,passed_all_tests,failed_tests,nst_samples,known_as
388202128,2621.01,2.4124954299571986,1.7662777206952087,0.0217091190523535,50.141189781989205,13.445,1.07701,1.164,4.33281,-0.286842,6317.99,53.0,False,-13.9199,-15.8693,89.0,4.9887,0.318591,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0006|-0.0018|-0.0058|-0.0194|-0.0635|-0.1848|-0.4232|-0.7573|-1.1361|-1.5250|-1.9092|-2.2847|-2.6510|-3.0086|-3.3582|-3.7005|-4.0360|-4.3653|-4.6886|-5.0065|-5.3191|-5.6269|-5.9301|-6.2289|-6.5235|-6.8141|-7.1010|-7.3842|-7.6639|-7.9402|-8.2133|-8.4833|-8.7504|-9.0145|-9.2758|-9.5344|-9.7904|-10.0439|-10.2948|-10.5434|-10.7897|-12.6726|-14.4380|-16.1048|-17.6869|-19.1951|-20.6378|-22.0220|-23.3535|-24.6371|-25.8769|-27.0766|-28.2391|-29.3672|-30.4634|-31.5296,3070.51086773697,0.043418238104707,2.122257891168626e-06,0.0004926145596601,0.0007943123976817,0.745,0.747,True,,4.823637|5.436785|5.167250|4.562702|4.365215|4.881406|4.487081|4.850948|4.626371|5.146198|5.855643|4.847219|5.376659|5.454601|5.022263|5.549685|5.547562|4.645032|4.539646|5.047838|4.349881|5.476424|4.951874|5.094019|4.756913|4.878468|4.831554|4.883439|4.869659|4.475490|5.208310|4.776363|5.444595|4.722927|5.396740|4.761415|4.939808|4.804592|5.204013|4.803241|4.676781|5.046921|5.018745|4.912359|4.937174|5.489452|4.677664|4.751273|5.030648|4.482459|5.369639|4.786540|5.117458|5.058470|5.058723|4.904462|4.916307|4.662716|5.598765|5.194935|5.585017|4.667091|4.914477|5.255629|4.759731|4.764749|5.052885|4.757860|4.799373|5.333229|4.779440|5.273221|5.145405|5.136357|4.949432|5.200838|4.478546|5.202235|4.988949|5.325076|4.970388|5.095175|4.538660|4.805637|4.857764|4.784829|5.062469|4.998982|5.058826|4.558354|4.896222|5.105780|6.098551|5.255666|4.682957|4.940413|5.014932|5.319038|4.896147|5.007748,
388280249,3272.01,3.1467093930273555,1.1457512100343552,0.0426853520971897,41.26887333544623,10.381,0.95066,1.14015,4.29147,0.102209,5576.47,36.0,False,-13.7955,-15.7449,89.0,5.1737,0.314831,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0012|-0.0034|-0.0093|-0.0259|-0.0714|-0.1850|-0.4168|-0.7827|-1.2431|-1.7376|-2.2260|-2.6944|-3.1412|-3.5687|-3.9793|-4.3753|-4.7583|-5.1298|-5.4909|-5.8427|-6.1858|-6.5210|-6.8490|-7.1701|-7.4849|-7.7937|-8.0970|-8.3950|-8.6881|-8.9764|-9.2603|-9.5400|-9.8157|-10.0874|-10.3555|-10.6201|-10.8813|-11.1393|-11.3941|-11.6460|-13.5540|-15.3210|-16.9751|-18.5359|-20.0174|-21.4305|-22.7835|-24.0829|-25.3342|-26.5420|-27.7099|-28.8413|-29.9388|-31.0050|-32.0420,3069.8908622119525,0.0853707041943794,5.001509197895494e-06,0.0008127003704409,0.0013013610519145,0.809,0.769,True,,4.687105|4.856664|5.279790|5.125927|5.216163|4.813779|4.788230|4.825718|5.456894|5.169189|5.025188|5.045685|5.343316|5.593384|4.853487|4.770275|5.256445|5.258016|5.219419|5.110127|5.574021|4.961671|5.182103|4.914162|5.744561|5.183294|4.814497|5.227753|4.972430|4.980246|5.023390|5.349333|5.618669|5.340108|4.875313|5.212519|4.866285|4.876964|5.114372|4.925205|4.393028|5.436539|4.913040|5.660339|5.639028|5.477647|5.428062|4.849283|4.592706|5.146142|6.063341|4.803105|5.057224|4.542282|5.180097|5.240506|5.214475|5.333854|5.788084|5.516400|5.511081|5.211490|5.384626|5.196396|4.747381|5.478723|4.876747|4.928002|5.658981|5.608485|4.519899|5.242976|5.104188|5.302587|5.549199|5.534419|4.796481|4.881905|5.412837|5.236749|5.451509|5.655095|5.713554|5.272567|5.297946|4.972648|5.115188|5.111731|5.100477|5.265395|5.085014|4.850561|4.805955|4.820453|5.438352|5.522568|5.404188|5.445807|4.936090|5.197966,
388393034,3933.01,1.9754893493586203,0.4012033993629688,0.0477561009351303,26.17337149336108,14.553,3.11944,1.85626,4.37359,-0.51941,14232.9,35.0,False,-12.2996,-14.2441,88.0,5.2605,0.279087,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0007|-0.0026|-0.0091|-0.0323|-0.1103|-0.3159|-0.6834|-1.1557|-1.6587|-2.1549|-2.6342|-3.0961|-3.5424|-3.9747|-4.3948|-4.8038|-5.2027|-5.5925|-5.9738|-6.3473|-6.7136|-7.0730|-7.4260|-7.7730|-8.1144|-8.4504|-8.7813|-9.1073|-9.4287|-9.7457|-10.0585|-10.3672|-10.6720|-10.9731|-11.2706|-11.5646|-11.8552|-12.1427|-12.4270|-14.5878|-16.5961|-18.4795|-20.2573|-21.9444|-23.5522|-25.0897|-26.5643|-27.9823|-29.3488|-30.6683|-31.9445|-33.1808|-34.3801|-35.5449,2853.763367039573,0.0955122018702606,5.950786267168168e-06,0.001733876354159,0.0020539456960058,0.881,0.806,True,,4.878661|5.115883|4.672609|5.128566|5.533928|5.934577|4.885727|5.144486|5.045951|5.069520|4.909311|5.131075|5.136732|5.063147|5.328925|5.588055|5.359151|5.346419|5.319813|5.043071|5.037214|5.442997|5.278802|5.393010|5.407008|4.998694|5.485716|4.921008|5.243509|5.064239|5.088696|5.476092|5.674276|5.557203|4.855591|5.484795|4.915253|5.042838|5.261896|5.210121|5.254453|5.186901|5.505087|5.391462|5.369063|5.498904|5.066152|4.964303|5.256480|5.625832|5.450766|5.025732|5.772558|4.398186|4.837364|5.187574|5.609394|5.851376|5.309055|5.519928|5.027195|5.500492|5.423518|5.584974|5.577532|5.214865|5.000519|5.378026|5.868798|5.063666|5.227081|5.122331|5.090563|5.181190|5.345384|5.175772|4.763951|5.146933|5.449680|5.626141|5.069660|5.338596|5.184997|5.320743|4.844846|5.290699|5.237675|5.046509|5.885063|4.990238|5.424218|5.224698|5.302116|4.827743|5.195246|5.321480|5.331808|5.710299|5.751384|5.431372,
388505345,6246.01,6.7785165974151536,4.026900080416864,0.0301511845667692,31.851580879273936,9.576,1.49514,1.60803,4.19695,-0.111741,7665.0,47.0,False,-11.1435,-13.1391,99.0,5.2069,0.38946,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0011|-0.0025|-0.0059|-0.0142|-0.0340|-0.0804|-0.1806|-0.3657|-0.6476|-1.0077|-1.4109|-1.8254|-2.2332|-2.6282|-3.0095|-3.3782|-3.7356|-4.0831|-4.4216|-4.7521|-5.0751|-5.3914|-5.7014|-6.0056|-6.3043|-6.5979|-6.8867|-7.1710|-7.4509|-7.7267|-7.9986|-8.2668|-8.5315|-8.7927|-9.0507|-9.3055|-9.5572|-9.8061|-10.0522|-10.2955|-10.5362|-12.3662|-14.0681|-15.6647|-17.1725|-18.6037|-19.9680|-21.2730|-22.5249|-23.7291|-24.8898|-26.0108|-27.0953|-28.1461|-29.1657|-30.1563,1794.7203569835026,0.0603023691335384,9.314257960418616e-06,0.0020945936165066,0.0010647603613931,0.277,0.335,True,,4.944978|5.168884|5.658209|5.116872|5.220750|4.802152|4.846566|4.942116|5.214380|4.717821|5.612896|5.637892|4.965973|5.230037|5.688717|4.333567|4.683995|5.616766|5.196519|4.634729|5.837226|5.654339|5.044302|5.164906|5.572962|5.217276|5.236026|5.244243|5.129088|5.487080|5.726192|4.612258|5.501770|5.117148|4.869644|5.114686|5.360813|5.810095|5.416965|5.766166|5.213598|4.880038|5.155313|5.169807|5.040043|5.794427|5.860422|4.874090|5.240541|4.707027|5.052392|4.515358|5.068872|5.230032|5.694034|5.067101|5.965602|5.171000|5.076919|5.846677|5.017733|5.077852|5.032517|5.796278|6.009333|4.069379|5.737555|5.267140|5.230170|5.060416|4.443126|4.922349|4.878809|5.030191|5.394925|4.676263|5.594925|5.402699|5.334362|6.128430|5.322099|4.441812|5.634022|4.768060|5.032181|4.818885|5.338798|4.965232|5.182423|5.089478|5.032889|5.513255|4.809296|5.238309|5.351672|5.634212|5.324534|5.164541|5.109029|5.075696,
388811663,5155.01,9.795692135171294,9.0308915677598,0.0511461539118964,8.81309907937916,2.736,0.637049,0.654975,4.60709,0.0975836,4100.78,5.0,False,-2.4117,-4.3611,89.0,6.226,0.320952,0.0000|0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0005|-0.0018|-0.0064|-0.0236|-0.0860|-0.2693|-0.6327|-1.1290|-1.6650|-2.1870|-2.6832|-3.1557|-3.6082|-4.0435|-4.4641|-4.8716|-5.2676|-5.6531|-6.0290|-6.3962|-6.7553|-7.1069|-7.4515|-7.7895|-8.1214|-8.4474|-8.7680|-9.0833|-9.3937|-9.6994|-10.0006|-10.2975|-10.5903|-10.8791|-11.1642|-13.3118|-15.2829|-17.1134|-18.8280|-20.4445|-21.9766|-23.4348|-24.8276|-26.1617|-27.4431|-28.6766|-29.8662|-31.0155|-32.1277|-33.2054,2456.729831811683,0.1022923078237928,3.953596161675602e-05,0.00160593329486,0.0027197120070917,0.189,0.189,True,,5.758821|5.975343|5.979239|5.886464|5.885820|6.098726|6.366327|6.207839|6.273661|6.391256|5.760863|6.542775|6.220083|6.751612|5.539084|6.171877|6.159561|6.771277|5.916552|6.384661|6.858591|6.377886|5.898075|5.847774|6.415745|6.271290|6.356822|6.432434|5.856107|6.054918|6.681344|5.815812|6.125353|6.331179|6.076135|5.958196|6.412411|6.336579|5.636378|5.568656|6.136498|6.261001|6.094231|6.933483|6.334460|5.908430|6.791419|6.292357|5.616576|6.478550|6.304021|5.554223|6.075843|6.137436|6.402237|6.068840|6.447483|6.236561|6.389529|6.462803|6.329812|6.133594|6.217045|5.791963|6.169720|6.178222|6.115720|5.975594|5.813707|5.935815|6.516352|6.006515|6.528360|6.428665|5.977685|6.128706|6.663216|6.356334|6.498309|6.232111|6.507324|6.167392|6.071024|6.515763|6.448334|6.171265|6.016032|6.310471|6.274468|6.350783|7.121849|5.983048|6.831170|6.760969|5.965786|6.661557|6.169474|6.912853|6.211880|5.876163,
388816604,4540.01,2.504819325375626,1.4053112657971496,0.0415120408229941,17.22895301868569,3.655,0.79314,0.846614,4.47088,-0.256906,5381.91,56.0,False,-5.8185,-7.8185,100.0,5.5361,0.124056,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|-0.2918|-0.6106|-1.0174|-1.4480|-1.8676|-2.2632|-2.6328|-2.9785|-3.3037|-3.6112|-3.9035|-4.1826|-4.4501|-4.7072|-4.9550|-5.1942|-5.4257|-5.6501|-5.8679|-6.0796|-6.2856|-6.4863|-6.6819|-6.8729|-7.0594|-7.2417|-7.4200|-7.5945|-7.7654|-7.9328|-8.0968|-8.2575|-8.4151|-9.5575|-10.4602|-11.0228|-11.3254|-11.5301|-11.7046|-11.8676|-12.0243|-12.1764|-12.3247|-12.4696|-12.6115|-12.7507|-12.8872|-13.0212,1387.3732128800332,0.0830240816459882,3.18574231743586e-06,0.0021260495777732,0.0018341170724333,0.267,0.25,True,,5.660195|5.660195|5.398271|5.660195|5.660195|5.660195|5.660195|5.398271|5.398271|5.398271|5.418553|5.665878|5.418553|5.418553|5.418553|5.665878|5.418553|5.418553|5.418553|5.418553|5.418553|5.418553|5.665878|5.418553|5.665878|5.418553|5.665878|5.665878|5.665878|5.418553|5.665878|5.665878|5.418553|5.665878|5.418553|5.418553|5.665878|5.418553|5.418553|5.665878|5.418553|5.418553|5.418553|5.665878|5.418553|5.418553|5.665878|5.418553|5.418553|5.418553|5.418553|5.665878|5.665878|5.418553|5.665878|5.665878|5.665878|5.418553|5.665878|5.665878|5.418553|5.418553|5.418553|5.665878|5.418553|5.665878|5.665878|5.665878|5.418553|5.418553|5.418553|5.418553|5.665878|5.665878|5.665878|5.418553|5.418553|5.665878|5.665878|5.418553|5.418553|5.665878|5.665878|5.665878|5.665878|5.665878|5.665878|5.418553|5.665878|5.418553|5.665878|5.418553|5.665878|5.418553|5.665878|5.665878|5.418553|5.418553|5.418553|5.665878,
388898854,5712.01,8.207603916646272,0.1218520441293665,0.0755866967028317,10.066579620299487,2.702,1.11552,1.22233,4.30042,-0.0100067,6057.0,13.0,False,-5.2129,-7.1906,95.0,5.0642,0.257439,0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0007|-0.0033|-0.0175|-0.0883|-0.3199|-0.7182|-1.1787|-1.6437|-2.0986|-2.5416|-2.9734|-3.3947|-3.8066|-4.2096|-4.6045|-4.9917|-5.3717|-5.7450|-6.1119|-6.4727|-6.8279|-7.1775|-7.5220|-7.8615|-8.1963|-8.5265|-8.8523|-9.1739|-9.4914|-9.8051|-10.1150|-10.4212|-10.7239|-11.0232|-11.3192|-11.6121|-11.9018|-12.1885|-12.4723|-14.6340|-16.6486|-18.5401|-20.3264|-22.0214|-23.6359|-25.1790|-26.6579|-28.0788|-29.4470|-30.7669|-32.0424|-33.2769|-34.4734|-35.6345,1900.0268532844195,0.1511733934056634,6.248174894565932e-05,0.0067227383022722,0.0044772657242176,0.192,0.181,False,snrd,5.012594|4.500765|4.772387|5.514704|4.905673|4.941743|4.661632|4.671916|5.172791|4.831151|4.764999|4.610696|5.553514|4.886957|5.117044|4.695392|5.078982|5.263965|5.294651|4.996532|5.038499|5.038609|4.856476|4.980193|5.027964|5.016238|4.820113|4.989416|5.229465|4.880563|5.263025|4.689487|4.831889|4.944389|5.017214|4.994345|4.976640|4.929478|5.148003|5.046695|5.102369|6.188227|5.108742|4.700797|5.374302|5.283588|4.973437|4.847947|5.714268|5.357693|4.786347|4.939103|5.109593|4.808781|4.807918|4.998114|5.226488|5.185223|5.415002|4.948763|4.896479|5.070626|5.536112|5.057465|5.041879|4.829884|4.964817|5.093675|5.195570|5.682813|5.317667|5.182737|5.080615|5.330165|5.031607|4.934207|5.000033|4.944913|5.095545|5.162698|5.068949|5.477569|4.858827|5.161220|4.687484|5.494454|5.183708|5.047054|5.153592|5.245274|5.066172|5.235649|5.121465|4.974340|4.860843|5.269129|5.380893|5.074988|4.852762|4.913681,
388909695,5812.01,10.14660672628725,1.4986368227170237,0.106368355131191,70.96592082877572,10.871,0.9732038341868764,0.965828055457809,4.45422270232578,0.0261912006629863,5660.0,4.0,False,-23.0057,-24.9502,88.0,8.35,0.241146,0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0002|-0.0016|-0.0158|-0.1482|-0.7148|-1.5954|-2.4629|-3.2627|-4.0102|-4.7176|-5.3925|-6.0400|-6.6641|-7.2675|-7.8525|-8.4208|-8.9740|-9.5133|-10.0398|-10.5544|-11.0578|-11.5508|-12.0341|-12.5081|-12.9733|-13.4303|-16.8113|-19.8329|-22.5808|-25.1100|-27.4591|-29.6561|-31.7226|-33.6755|-35.5282|-37.2920|-38.9761|-40.5881|-42.1347|-43.6215|-45.0536,2798.6115043098944,0.2127367102623821,1.2218885091458972e-05,0.0005125534373773,0.0008380664487321,0.544,0.483,True,,8.357123|8.578342|8.388801|8.626095|8.597912|8.276760|8.127799|8.326522|7.952291|8.564419|8.214919|8.532799|8.553791|8.545260|8.279520|8.072636|8.554884|8.397573|8.785851|8.740890|8.516735|8.198545|8.527476|8.058542|8.201082|8.495993|8.432363|7.833136|8.242293|8.599620|8.218218|8.157048|7.977206|8.410564|8.322615|8.505091|8.166024|8.532455|9.050387|8.551577|7.985479|8.128589|8.727263|8.528235|8.297361|8.593225|8.259779|8.646415|8.125943|8.034824|8.212072|8.596527|8.508084|7.955447|8.358476|8.705709|8.290879|8.281306|8.194217|8.882260|8.214677|8.354452|8.992284|8.312230|8.272574|8.264069|8.704500|8.339714|8.252921|8.367708|8.094889|7.905051|8.505992|7.845609|8.601566|8.139574|8.531282|8.288474|8.025957|8.253753|8.839416|8.199953|8.184816|8.208323|8.372325|8.267056|8.156606|8.372662|8.168877|8.360435|8.499175|8.231383|8.373172|8.049594|8.233280|8.102407|8.263391|8.447852|8.425258|8.191657,
388934707,2774.01,4.44322878908427,3.0031333912571063,0.0295745483285159,37.87274149483252,14.716,,1.54,,,4926.5,9.0,False,-12.9856,-14.7709,61.0,4.4274,0.295225,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0001|-0.0004|-0.0010|-0.0028|-0.0080|-0.0230|-0.0651|-0.1710|-0.3815|-0.6986|-1.0835|-1.4928|-1.9004|-2.2964|-2.6792|-3.0495|-3.4087|-3.7579|-4.0981|-4.4302|-4.7549|-5.0728|-5.3843|-5.6900|-5.9901|-6.2851|-6.5752|-6.8608|-7.1419|-7.4189|-7.6920|-7.9612|-8.2269|-8.4891|-8.7481|-9.0038|-9.2564|-9.5062|-9.7530|-9.9972|-10.2386|-10.4775|-10.7139|-10.9479|-11.1796|-11.4090|-13.1598|-14.7969|-16.3394|-17.8010|-19.1924|-20.5221|-21.7969|-23.0223|-24.2032|-25.3435|-26.4465|-27.5153|-28.5523|-29.5600|-30.5402,3991.510851845516,0.0591490966570318,0.0001794620884436,0.0013188526366419,0.0013827450100034,0.989,0.972,True,,4.413196|4.284992|4.326065|4.349565|4.240116|4.643116|3.987912|4.206520|4.412787|5.006888|4.503483|4.317624|4.348244|4.588328|4.793841|4.381219|4.366743|4.550091|4.725316|4.456346|4.475281|4.388645|4.332754|4.823107|4.897028|4.778821|3.965072|4.765010|4.126531|4.583399|4.316748|4.496705|4.459061|4.572992|4.896298|4.430930|4.457771|4.139257|4.737725|4.764394|4.704346|4.374823|4.294438|4.367747|3.885001|5.117125|4.014816|4.340489|4.421088|4.713120|5.542242|4.054940|4.452487|4.784721|4.091654|3.946180|4.713501|4.431516|4.158512|4.038846|4.172950|4.397330|3.942743|4.124366|4.094327|4.212641|4.397885|4.383764|4.286623|4.190250|4.207494|4.598594|4.427921|3.991452|4.129421|4.459197|3.638835|4.241460|4.372427|4.598537|4.860538|4.420922|4.286700|4.565019|4.753702|4.469240|4.170991|4.486439|4.711689|4.913372|4.374752|4.664042|4.356852|4.748957|4.161339|4.036277|4.623372|4.642603|4.265849|4.598508,
389040826,5511.01,4.717457705709933,0.1758000904300304,0.0233207207393482,58.60479185405703,6.24,0.509136,0.528772,4.69465,0.0769217,3657.94,29.0,False,-16.4749,-18.4749,100.0,5.4736,0.319306,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0004|-0.0013|-0.0040|-0.0126|-0.0395|-0.1194|-0.3141|-0.6611|-1.1216|-1.6255|-2.1280|-2.6136|-3.0803|-3.5296|-3.9635|-4.3838|-4.7920|-5.1893|-5.5766|-5.9548|-6.3245|-6.6865|-7.0413|-7.3892|-7.7308|-8.0663|-8.3962|-8.7207|-9.0401|-9.3546|-9.6645|-9.9700|-10.2712|-10.5683|-10.8616|-11.1511|-11.4369|-11.7193|-11.9984|-14.1106|-16.0616|-17.8818|-19.5929|-21.2107|-22.7476|-24.2133|-25.6156|-26.9610|-28.2550|-29.5023|-30.7066|-31.8716|-33.0001|-34.0948,1518.3311736476776,0.0466414414786964,2.357333181422188e-06,0.0006067213471868,0.0005932431785349,0.496,0.478,True,,5.172384|4.958906|5.313355|5.552163|4.880897|5.841866|5.651163|5.240705|5.492988|5.494603|5.738356|5.711479|5.620552|5.687187|5.512749|5.501819|5.308064|5.918421|5.156889|5.615384|5.640295|5.095878|5.251138|5.700677|5.452047|5.369822|5.150687|5.605947|5.597771|5.144510|5.444992|5.217262|5.352247|5.353358|5.525703|5.295604|5.716204|5.407185|5.581862|5.013202|5.515924|6.468454|5.610688|5.523136|5.610123|5.346889|5.993432|5.254095|5.630715|5.241124|5.443137|5.818154|5.295370|5.263952|5.620649|5.441282|5.901344|4.965315|5.801627|5.400653|5.321493|5.090367|5.774488|4.598370|5.437493|5.421527|5.159619|5.510587|5.225050|5.335520|5.084441|5.447363|5.881092|5.586238|5.674791|5.898272|4.830848|5.772092|5.356026|5.550129|5.001906|5.672628|5.732623|4.955879|5.721783|5.438199|5.404454|5.492911|4.725434|5.299013|6.179169|6.010820|6.246515|5.754395|5.218118|5.982619|5.353857|5.502961|5.897128|5.381530,
389070884,911.01,8.584186726262608,0.0957957516185301,0.0287789414465051,275.9600504809443,14.045,1.17132,1.35868,4.22971,-0.0572975,6211.29,11.0,False,-18.4958,-20.4958,100.0,5.484,0.397152,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0002|-0.0005|-0.0012|-0.0032|-0.0086|-0.0232|-0.0617|-0.1534|-0.3294|-0.5935|-0.9197|-1.2741|-1.6321|-1.9825|-2.3221|-2.6511|-2.9704|-3.2811|-3.5841|-3.8801|-4.1698|-4.4537|-4.7323|-5.0060|-5.2750|-5.5396|-5.8002|-6.0570|-6.3101|-6.5597|-6.8061|-7.0493|-7.2896|-7.5269|-7.7616|-7.9935|-8.2230|-8.4499|-8.6746|-8.8969|-9.1170|-10.7970|-12.3693|-13.8529|-15.2614|-16.6049|-17.8914|-19.1270|-20.3169|-21.4654|-22.5761|-23.6521|-24.6961|-25.7103|-26.6969|-27.6577,1627.8590935022833,0.0575578828930102,5.649824590828233e-07,8.958681844707504e-05,0.0001144902956502,0.643,0.68,True,,5.544697|5.968107|5.600675|5.184876|5.840257|5.406694|5.283803|5.840300|5.014012|5.417721|5.024802|5.606020|4.819163|5.404476|4.874974|5.917047|5.445938|5.305842|6.311523|5.373776|5.342421|5.238014|5.716537|5.610330|5.662831|4.736165|4.915546|5.315802|5.002152|5.241117|5.300221|5.577703|5.625643|5.128273|5.169594|5.316178|4.876720|5.132820|5.221104|5.165197|5.262337|5.395543|5.798114|5.380032|6.162620|4.960380|5.504426|6.313884|5.724555|5.627454|5.701161|5.417988|6.414672|5.866890|5.130022|5.807680|5.839555|5.872432|5.721770|5.819306|5.713505|4.834866|6.053656|4.721162|5.052145|5.063313|5.051520|5.975901|5.680697|5.320587|5.837276|5.337863|4.830521|5.650618|5.267236|5.708181|5.228188|6.334701|5.257031|5.133473|5.981759|5.905924|6.320152|5.513274|5.245590|5.129219|5.484060|5.069739|5.463977|5.183590|6.494967|5.633514|5.796708|5.488446|5.428975|5.668769|5.487429|5.858389|5.058492|5.930895,
389352124,2197.01,4.954644358949797,2.463530157924819,0.0734670193957165,325.90028203826114,12.116,1.29778,1.41754,4.24308,-0.0195047,6586.84,23.0,False,-22.2641,-24.2641,100.0,5.2047,0.293797,-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0000|-0.0001|-0.0004|-0.0012|-0.0041|-0.0144|-0.0516|-0.1669|-0.4136|-0.7740|-1.1879|-1.6091|-2.0193|-2.4149|-2.7971|-3.1674|-3.5274|-3.8782|-4.2207|-4.5558|-4.8841|-5.2061|-5.5222|-5.8329|-6.1386|-6.4394|-6.7357|-7.0278|-7.3158|-7.5999|-7.8804|-8.1574|-8.4309|-8.7013|-8.9685|-9.2328|-9.4942|-9.7528|-10.0087|-10.2621|-10.5129|-10.7613|-12.6581|-14.4342|-16.1099|-17.6998|-19.2153|-20.6650|-22.0560|-23.3942|-24.6845|-25.9310|-27.1373|-28.3064|-29.4411|-30.5436|-31.6163,2038.758550390396,0.146934038791433,5.242024203890832e-07,0.0001707269785115,0.0001618552965315,0.555,0.463,True,,5.555569|5.167836|5.445249|5.023348|5.096633|4.896076|5.688653|4.900163|4.805028|5.555927|5.221247|4.884383|5.072846|5.048934|4.627880|5.446212|5.166122|5.641308|5.830825|4.891058|5.526627|5.001315|5.074952|5.884185|5.237067|5.236356|5.226484|5.147877|5.507757|5.558382|4.996553|5.433464|5.486658|5.033621|4.928246|4.878307|5.359546|5.344112|4.813809|5.261247|5.692387|4.801166|5.166389|4.828497|4.972030|4.996641|5.119319|4.814728|4.945643|4.978230|4.943487|5.267203|5.604985|5.423564|5.586852|5.333693|5.192964|5.145221|5.893224|4.803983|4.738724|5.028509|5.112958|5.301655|4.748549|4.588433|5.623230|5.059070|4.997895|4.833144|5.061346|5.033344|5.172008|5.571903|5.237379|5.128158|5.695365|5.164157|5.486195|5.193012|5.007208|4.989436|5.321114|5.554555|5.651334|5.009125|5.302551|5.467833|5.600916|5.224188|4.795974|5.206114|5.725457|5.016728|5.375790|5.370793|5.367279|4.998376|5.119891|5.176241,
